,text,label
10298,당사자앞에서만 숨기는거지 배운 사람들 선민의식 없는 사람없다 ㅋㅋㅋ내가 지잡-서성한 공대-약대오면서 여실히 느끼고 있음인성에 따라 대놓고 말하느냐 안하느냐의 차이지 다 있어 ㅋㅋ,0
10299,더티 핑크당,0
10300,"나도 개좆흥 옹호하는거아님 개좆밥인데 뭘 옹호해 , 다만 버기는 수비롤 감안해도 윙어포지션과 초창기 윙포였던거 생각하면 스탯 처참하다못해 개박살난거 맞다 ㅇㅇ ",1
10301,방구석에서 귀찮으니 시켜먹어대는 새끼 늘어나니까 저런 병신같은데도 늘어나는듯ㅋㅋㅋㅋㅋ,1
10302,"내 친구도 와이프 눈,코해서 괜찮게 생겼는데 딸래미 낳고보니 개빻았더라친자검사 해봐야 하나 싶은 수준임",1
10303,"내 주변 보면 다  버는 것에 맞춰 살게 되어 있더라. 근데 기집년이 정신 못차리고 남자가 버는 것에 비해서 바라는게 많으면 그야말로 헬게이트 펼쳐지는거고 남자가 개고생하는거고, 여자가 이해하면서 그에 맞춰 소확행하며 살 수 있으면 월 250 벌어도 괜찮은거지 ",1
10304,겟앰에서너봣음,0
10305,이갈로>까꿍이,0
10306,아.. 또 눈물이..,0
10307,일베가 나라의중심을 지키고있어요!!!!!!,0
10308,나라가 적극적으로 관리해도 국민이 돈이 있어야 수요가 있지 소득수준은 10년전이랑 크게달라진것도 없잖아,0
10309,미국보다 살기 좋다고 판단하게 된 계기들 들어보면다 병신 같음한국 부자들이 왜 미국 가서 사는지를 생각 못하나봄글구 솔직한 이유는 미국보다 살기 좋아서가 아니라미국에선 경쟁에 밀려서임미국에서 뜬 애들은 절대 한국 들어와서 살 일이 없음가수 등 연예인들 봐도 싹 다 미국에서 안먹하는 애들이 들어오는거유승준이 왜 미친듯이 한국에 들어오려고 하는데미국에선 듣보잡이거든,1
10310,그냥 만주정도 얻어서 철도 까는걸로 만족했음,0
10311,병신새끼들,1
10312,수학만잘하고 영어 국어 언어영역쪽이약해서 그럼 수학은 만점받음,0
10313,정치 얘기로 아가리 먼저 터는 새끼 10에 9는 좌파성향 ㄹㅇㅍㅌ,1
10314,이제 신안은 범죄률 0%의 청정구역 되겠노ㅋ,0
10315,"나경원 ""'우리' 일본"" 발언 논란",0
10316,몸도 병신되고 ㅋㅋ,1
10317,86 거거익선,0
10318,재계 1위는 소뱅아니면 유니클로 아니녀,0
10319,바키 다봤는데 그걸 왜 못봤지,0
10320,그놈들한테,0
10321,잘하는걸 잘한다고 해야지,0
10322,경찰버려도 되네 지능 무력 혼자다가능,1
10323,2. 문씨가 제일 잘하는것이고,0
10324,힘있어도 저지랄하는건 똑같을듯?,0
10325,- 2019.04.21 일 오후 6시,0
10326,그냥 남혐걸린 병신집합소인데 뭘 그리 심오하게 생각하노,1
10327,닥쳐 틀딱련아,1
10328,독일외 유럽에서는 이 사건보고 전형적인 독일인 짓이라며 욕했죠.,0
10329,아니 저거 못읽냐고 난 대답 했는디 번역 까지 해줘야됨 초졸새꺄? ,1
10330,저런 부류 보지년들 트럭에 두 번 깔고 맨홀에 틀어박고 싶노,1
10331,륜 임?,0
10332,저 여자 대기줄컷 당함.,0
10333,난 별로요,0
10334,수지 화장 벗긴모습이랑 노무 닮았는데,0
10335,지려라.,1
10336,김치 좌빨들 닮앗네,1
10337,존나 자꾸 개소리 쳐 할래? 내글에 중대 욕했노? 질 떨어지는 학교라 깠노? 왜 ㅈㄹ이야 자꾸? 너 무슨 피해의식있냐?ㅋㅋ,1
10338,운알못들아 저건 싼타페도 개씹새끼인거 맞아 ㅋㅋㅋ저딴 경우는 나만 살면 되지라는 희대의 개새끼임 ,1
10339,사원 4년차인데 동기중에 스쿼트 230치는 미친새끼하나 있는데지내 부서 여자과장이 술먹으면 자꾸 엉덩이랑 하벅지 만진다고 한탄하던데ㅋ 정도경영 찌르면 지가 쪽팔리고 그냥 넘어가자니 쭈글탱이가 만지는거 좆같고 스트레스받는다더라,1
10340,지랄도 풍년이구만;,1
10341,용접보지라고 부르자,1
10342,앞에 초록색 문자뜬거 말하는거냐??? 눌러서 신고할까 하다가 기분나빠서 안눌렀는데 ㅈ될뻔했노 ㄷㄷㄷ,1
10343,문재인 애미씹창년새끼 ㅇㅇ,1
10344,7등급이 어떻게 용접을해ㅋㅋㅋ배달이나 막일해야지 ,0
10345,버리고 갔네 ㅅㅂ... 간혹 산에 노견들 버리고 감 ,1
10346,.... 자기한테 수학배우는 애들도 용접이 시급할것 같은데,0
10347,어디 끌려가나,0
10348,"저희 주차장에는 미제밴을 1년 넘게 세워놓고 안빼는 차가 있었는데, 결국 견인해 갔습니다.",0
10349,10만원이면 ㅆㅅㅌㅊ 돈까스 쳐먹고 말지 ,0
10350,금리 10프로 옛말이다 .. 거기서 3년전까지 일했는데 그때도 7퍼 되나마나 했는데,0
10351,"ㅇㄱㄹㅇ임.능력있는 부모는군전역하면 상타치 직장,거주지 전세금차한대 뽑아주더라. 이거 3단 선물 못받았으면 부모한테 돈갖다바치지마라. 일단 인맥 자체가 완전 다른 물에서 시작하고 사람들 대우가 다름.",0
10352,"국가 곳곳에서 분리주의자들, 공산주의자들이 설치던 씹개판국가였던 시기임. 소수민족들 폭동도 수시로 일어나던 시기에다가 냉전이랑 맞물려 소련이 이란에 분탕치기도 햇엇고  오히려 국가 내부의 안정이란 측면에서는 호메이니 시기가 훨씬 나았음그리고 팔레비도 사실 알고보면 잘못된 정책으로 나라 말아먹은 지도자임.문재인이 성향만 친미로 바꾸면 딱 팔레비임저 사진들은 그냥 이란이 문화적으로 좀 개방되었던 시기였음을 증명하는거일 뿐이지 이란이 잘살았다는 방증이 아니지저 사진보고 팔레비왕조 이란이 잘살았다고 생각하는 새끼들은 북한 평양사진 보고 북한도 잘사네 ㅇㅇ 이렇게 생각하는 병신이랑 진배없음",1
10353,전 뒤에서 존나 뛰어가 날라차기 하고 도망갈 예정임,1
10354,"조1센 자영업자는 솔직히 망해도됨 술집 들어가기 전에 메뉴사진 보니깐 불삼겹볶음이란 메뉴있길래 사진보니깐 엄청 푸짐하던데 시키니깐 양파쪼가리, 대패 몇개 이렇게해서 7천원 받아처먹더라 ",1
10355,예전에 일베에서 본거 세계 유흥글 싸던 게이 어디갔노,1
10356,뚜벅충 존나게많네 병신새끼들 싼타페가 씹새끼지 그럼 저기서 안전거리 미확보하고있다가 칼치기로 빠져나가는게 정상이냐 뚜벅충 씹새끼들아뭐 부비트랩이냐 씨발 일부러 엿먹였다고해도 할말 없겠다,1
10357,착해졌노,0
10358,눈물이 계속 나와서 그렇지,0
10359,너 딱 나랑살면알맞겠다,0
10360,문과에서 허가 안해주면 못만들어~ 이과는 문과 아래야 알겠어?? 왜 문과 욕해?? ,1
10361,추천하고갑니다.,0
10362,첨엔 좋았는데 길어지니까 오히려 스트레스노,0
10363,ㅋㅋㅋ용접협회?ㅋㅋㅋㅋㅋㅋ,0
10364,저런거 혹하는 새끼들이 용하다고 사주같은거 잘 믿지.,1
10365,안하는게 정론인데 홍어세리네이거 ㄴㄷㅎ,1
10366,역대급 추한 댓글 ,1
10367,구글 업로드느리자나,0
10368,그게 바로 비싼 천연비타민제품들이 내세우는 강점인데 비타민이 천연 합성 나누는것도 웃긴거임 뭐 어떤비타민은 화학반응일으켜서 창조해내냐? ㅋㅋ 천연비타민도 그 제조과정에서 추출 압축 응축시키는 과정이 다 화학처린데 걍 너 상술에 놀아나는거임 같이 먹는 시너지일으키는 성분들을 잘챙겨먹는게 더 중요 가녕 내가먹는 L시스테인은 알파리포산이랑 함께 섭취시 흡수율이 20퍼정도에서 40퍼로 높아지기때매 같이먹는다근데 이방송이 일단 영양제 자체 무용론을 얘기하고있으니 그거에대해 초점을 맞춰야할듯,0
10369,박사가 여러명이다 진짜 박사는,0
10370,ㅋㅋㅋㅋ 존나 맞는말. 나도 지잡에서 편입했는데 레알 이름 좀 있는 대학이라 그런지 공기업 대기업 붙었다는 말이 여기저기 난무한다. 취업난이 맞나 싶을 정도로 되게 신기하더라. 지방은 지거국만 가도 지방거점 대기업 공기업에서 서류탈락하는 일은 없더라.근데 결국 자기 하기 나름이다.,1
10371,세계사에 대한민국 민주주의 몰락 관련으로 다뤄질텐데 신기허구만,0
10372,사랑해서 사고로 정화원만들고?,0
10373,무조건 정부 깔려고 작정한 넘이라..,0
10374,허경영 총재 함부로 욕하다간,0
10375,"관상은 과학인라고 하는데,",0
10376,같이 잘먹고 잘살자?  그럴 순 없어 그건 공산주의지.우문현답같은 소리하구 자빠졌네ㅁㅈㅎ,1
10377,너는 누구의 후손이냐...,0
10378,당근이쥐!,0
10379,_이건 왜 써대는거임?,0
10380,조중동의 아류들,0
10381,노무 슬프노 ㅠㅠ,0
10382,"결혼 9년차보험료, 공과금 같은거 공동 생활비 통장에 넣는거 빼고는각자 수입 각자 관리함",0
10383,애미뒤졌놐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
10384,수정이 지금 책상밑에서 내 ㅈㅈ 빨고 있는 데??,1
10385,코로나 19 때문에 취소가 된다면 경제적으로 진짜 거지될 듯..,0
10386,문재다문재  승징빙세끼들..,1
10387,그러면 안가는 날듯... ,0
10388,비하면이라는 말 뜻을 모르노?,0
10389,니가 근거 가져오면 니가 이기는 게임 아니겠노 이 씨발년아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
10390,노건즈 라이프 ㅇㅂ,0
10391,나도해주라 병신천지 씨벌것들아,1
10392,헬스장도 떳다방임 오픈빨일때 팔거나 못팔면 잠적 이런새끼들 좆나게 많음 ,1
10393,죄송합니다...ㅜㅡ,0
10394,"강남구, 송파구만 살아봐서 잘알못",0
10395,고속버스들어가는게 쉬운것이 아니라 알고 있기에 키보드로 손털어봄,0
10396,김성회가 어찌 10번이냐 안원구님하고 바뀐거 아냐???,0
10397,너 이중에 몇가지 해당되냐 솔직히? ㅋㅋ,0
10398,울동네는 맘충들없음.,1
10399,공부해서 설계사되면 되는거아니냐,0
10400,ㅇㅂ에 이런글 올라오면 딱 3일후 팔면됨.꺼억~~~ 잘먹겠다.,0
10401,연애할땐 좋았지 병신아???? 하하하하하하....휴 다행이다 싱글이라,1
10402,일게이들은 공감 못하겠지만 이게 사실이라고함. 일베금수저도 그런말하더라 misery is doubled 래 그걸 잊을라고 마약하는거지,1
10403,펭수가머가귀엽노?? 얼굴이노무하얗고 눈은무섭고 입도이상한데..,1
10404,다리기술이 얼마나 위험한지 잘 모르는거 같아서 잘못맞으면 사망이야.,0
10405,변희재 김세의 강용석은 서울대출신 엘리트 애국보수들임,0
10406,남의 걸 왜 지좆대로 씨발 어이가 없네저렇게 강제로 무식하게 하면 약만 쳐올리는거고.아픈건 본인이 극복해야지 주변에서 염병떤다고 나아지는게 아닌데,1
10407,토토로 돈벌기 힘듬 강원랜드생각하면됌,0
10408,그거 지적하니 바로 글삭 ㅋㅋ,0
10409,다 현장직들인데..,0
10410,저런 배달음식점에서 곱창을 직접 씻기는 하나?,0
10411,저건 둔근운동이야,0
10412,가입일보셈 ㅈㅈㅂ뜻을 모르거나 정게만하다 부캐판 틀딱이거나 ㅋㅋㅋㅋㅋ,1
10413,진박이형 어쩌다가 저렇게 바보가 된거노....,0
10414,피스팅으로 혼내주자,0
10415,크하하하하하하 헙(웃다가 틀니빠짐),0
10416,마누라 큰놈 낳고 초유가 안나와 빨아라 해서 빨아 묵음  좃같더라,1
10417,종북짓 했다고 지금 처음 말했는뎨? 빨갱아,1
10418,인도에 확진자 숫자가 적은게 미스테리,0
10419,충분히 가능성 있지. 미국이 대만이랑 동맹관계였고 대만섬에 미 육해공군 주둔시키던 동시기에 제3국 폴란드 인민공화국에서 미국대사랑 중공대사끼리 대사급 비밀회담하면서 중공이랑 국교정상화 의논하고 대만단교 계획했었잖아. 이걸 대만단교 선언했던 1979년으로부터 14년 전인 1965년부터 미국이 중공이랑 비밀회담 했었지. Robert Sutter이 저술한 책 US-China Relations에 자세히 나오니까 미중외교사에 관심있는 사람은 읽어봐라.,0
10420,취업 조차 못할텐데.,0
10421,4년제가 대단한거냐? 4년제 아니라 40년제 대학을 나와도 경쟁력이 없으면 최저시급 받는거야.,0
10422,콧구녕이 작아야 명기,0
10423,어이구 병신들ㅋ,1
10424,아베 나베 남매 따까리인 듯...,1
10425,심상정 욕하는 사람은 대부분이 민주당 지지자들인데...,0
10426,오..자비롭군요 mr.봉산,0
10427,그리고 중견이하 중소 좆소는 솔직히 복불복이야.,0
10428,"""대기업에서 걍 생각없이 탱자탱자 공무원처럼 일해도 무난하게 부장 단다고?"" ",0
10429,그건 옛날 얘기고 요즘은 여자들도 suv좋아함 ,0
10430,근데 개돼지 중 18% 이상이 음주운전 경험이 있어서 ㅇㅇ,1
10431,사진땜시 기분 잣같아져서 ㅁㅈㅎ,1
10432,쟤가 뭐가 이쁘다는거냐 그냥 아줌마같은데,1
10433,나붸붸 화이팅~~~~,0
10434,너나 영어 모르면서 나대지마라,1
10435,예전에 원룸이사해서 트럭불렀더니 틀딱아재가왔음.아재하는말이 예전에 자기가 소.돼지 이런거 도살장까지운반하는일했다고함.그런데 지인이 원룸 이삿짐하면 돈이 더된다고해서 이거시작했는데 하루죙일일해야되서힘들다고함 ㅋㅋ 도살장은 새벽에 한탕뒤면 끝이라고함자기는 소끌고갈때는 불쌍해서 바닥에 흙이랑 짚을깔아줬다고함.그러면 소가 탈때도 맨 차바닥과 반응이완전 다르다고함. ,1
10436,수학 1타 강사들 말고는 그저 그럼....연고대 출신이라면서 알고보면 분캠인 경우도 있고,0
10437,남자랑반대네남자 168 9는 들어본적없고 줴다 170 1 2 이러던데 ㅋㅋ,0
10438,같은공대생으로 힘내라고 ㅇㅂ,0
10439,부모 욕하는 사람은 자식 입장에선 선처하시면 안된다고 봅니다.,0
10440,진짜다 게이야,1
10441,코로나19 집단발병지 인근엔 미군부대가 있지. 우한에서는 작년 가을 세계군인체육대회를 했어.,1
10442,AV좆문가들ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
10443,그래서 내가 아예 썅그지 동네도 개인택시 없으니 예시가 잘못됐다는 말인데 혼자 뭔 씹소리야,1
10444,각종 커뮤니티에 존나 떠도는 조크라 ㅁㅈㅎ,1
10445,ㅇㅇ가서 대가리 깨버릴거임,1
10446,윈디 마시지 위치까지 검색했다 접었다.,0
10447,왤케 더 예뻐진것같냐,0
10448,통진당 종북으로 몰아서 죽인건 박근혜와 새누리당이고..,0
10449,할일 없겟노,0
10450,시발 체다치즈 그거 비닐냄새 나서 비위 약한 애들은 못먹어,1
10451,사이트 출신분,0
10452,유니클로에서 계산 대기하는데 와이프 애들이릉 같이 온 아재 날 존나 무섭게 쳐다보더라 보통 2초 이내로 쳐다보고 피하는게 정상인데 이 아재는 3번 쳐다보더라 ,1
10453,부산임,0
10454,뭔소리지 ? 그순교자들중에   한명이니까   팩트에서 틀린게 없는데 ??,0
10455,돈 뿌리는거,0
10456,너의 의견이 궁금한거임 ㅋㅋ,0
10457,강간범을 강간하는 강간범이라니... 다크나이트인가...,1
10458,너 이 댓글한번더 쓰면 아이디 삭제빵한걸로 간주하고 댓글이랑 가입일 박제한다,0
10459,다들 채식하자 ㅆㅂ 그러면서 고기를 먹는 나는 ㅠㅠ,1
10460,"기다릴께요,,,ㅠㅠ;;",0
10461,귀차나,0
10462,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 근데 함소원 중국인처럼 생김. ,0
10463,Just way you are 빌리좆엘,1
10464,오락실 재떨이,0
10465,두번이나 기각 때린 짜장클라스,0
10466,글삭하지마라 스크랩했다,0
10467,효진언니를 노렸어야지...,0
10468,중고차딜러는 왜 끼냐?,0
10469,내자식들이 살아갈 대한민국입니다.,0
10470,바퀴벌레마냥 불법으로 모여사는,0
10471,니애미씨발년,1
10472,그거하면 빨리 죽어,0
10473,@한잔술에A ,0
10474,난 정의로운척 하는 인간은 극혐하는데 미친새끼는 좋아한다. 앞으로 조국수호 지지하려한다. ,1
